u,v,e_type,ts,u_type,v_type,e_idx
553,1449,4,879948655,1,2,25225
553,1457,3,879948695,1,2,25226
553,1574,5,879948695,1,2,25227
553,1124,4,879948695,1,2,25228
553,1546,5,879948695,1,2,25229
553,1428,3,879948695,1,2,25230
553,2067,4,879948695,1,2,25231
553,1581,3,879948732,1,2,25232
553,988,4,879948732,1,2,25233
553,993,4,879948732,1,2,25234
553,1024,3,879948732,1,2,25235
553,1029,3,879948771,1,2,25236
553,1377,3,879948771,1,2,25237
553,1552,4,879948806,1,2,25238
553,1113,4,879948806,1,2,25239
553,1424,3,879948806,1,2,25240
553,966,5,879948806,1,2,25241
553,1456,4,879948806,1,2,25242
553,1077,4,879948806,1,2,25243
553,1450,3,879948831,1,2,25244
553,1425,4,879948831,1,2,25245
553,1140,5,879948831,1,2,25246
553,1454,5,879948869,1,2,25247
553,1378,4,879948869,1,2,25248
553,1054,4,879948869,1,2,25249
553,1148,4,879948869,1,2,25250
553,1043,5,879948869,1,2,25251
553,2143,3,879948964,1,2,25252
553,1532,5,879948964,1,2,25253
553,1421,4,879948964,1,2,25254
553,2137,5,879948995,1,2,25255
553,1041,5,879948996,1,2,25256
553,1467,5,879948996,1,2,25257
553,1430,5,879948996,1,2,25258
553,1078,4,879948996,1,2,25259
553,1161,4,879948996,1,2,25260
553,1441,4,879949042,1,2,25261
553,1462,5,879949042,1,2,25262
553,1435,3,879949042,1,2,25263
553,999,4,879949042,1,2,25264
553,1560,4,879949042,1,2,25265
553,1117,4,879949073,1,2,25266
553,1558,5,879949073,1,2,25267
553,1433,4,879949073,1,2,25268
553,1547,5,879949107,1,2,25269
553,1448,5,879949107,1,2,25270
553,1096,5,879949107,1,2,25271
553,1550,4,879949107,1,2,25272
553,1463,5,879949153,1,2,25273
553,1468,4,879949153,1,2,25274
553,944,3,879949153,1,2,25275
553,1964,2,879949153,1,2,25276
553,1134,4,879949153,1,2,25277
553,1310,4,879949153,1,2,25278
553,1142,4,879949153,1,2,25279
553,1471,3,879949180,1,2,25280
553,1120,4,879949180,1,2,25281
553,1094,5,879949181,1,2,25282
553,1600,5,879949212,1,2,25283
553,2394,4,879949212,1,2,25284
553,1952,4,879949212,1,2,25285
553,1133,5,879949251,1,2,25286
553,1548,4,879949251,1,2,25287
553,1589,4,879949251,1,2,25288
553,1502,3,879949251,1,2,25289
553,1598,4,879949289,1,2,25290
553,1125,3,879949290,1,2,25291
553,1156,5,879949290,1,2,25292
553,1470,3,879949290,1,2,25293
553,951,3,879949290,1,2,25294
553,1604,5,879949324,1,2,25295
553,965,5,879949324,1,2,25296
553,1427,5,879949324,1,2,25297
282,1262,4,879949394,1,2,25298
282,1283,3,879949394,1,2,25299
282,1276,3,879949394,1,2,25300
282,1205,4,879949417,1,2,25301
282,1211,4,879949438,1,2,25302
282,1243,3,879949438,1,2,25303
282,1833,4,879949468,1,2,25304
282,1301,3,879949594,1,2,25305
819,1246,4,879952508,1,2,25306
819,1229,5,879952508,1,2,25307
819,1243,5,879952538,1,2,25308
819,1201,2,879952538,1,2,25309
819,1247,4,879952565,1,2,25310
819,1283,5,879952627,1,2,25311
819,1262,4,879952627,1,2,25312
819,1270,4,879952656,1,2,25313
819,1188,3,879952688,1,2,25314
449,1212,5,879958444,1,2,25315
449,1276,3,879958474,1,2,25316
449,1070,5,879958572,1,2,25317
449,1228,5,879958572,1,2,25318
449,957,3,879958603,1,2,25319
449,1418,5,879958603,1,2,25320
449,1194,3,879958603,1,2,25321
449,1060,3,879958624,1,2,25322
449,952,4,879958624,1,2,25323
449,1043,5,879958664,1,2,25324
449,1953,4,879958664,1,2,25325
449,1954,4,879958685,1,2,25326
449,1458,5,879958685,1,2,25327
449,1219,5,879958705,1,2,25328
449,1879,5,879958721,1,2,25329
12,1271,4,879958742,1,2,25330
449,1167,4,879958758,1,2,25331
449,2085,4,879958803,1,2,25332
449,1402,4,879958803,1,2,25333
449,1236,4,879958803,1,2,25334
449,1685,3,879958839,1,2,25335
449,1416,3,879958866,1,2,25336
449,958,4,879958866,1,2,25337
449,1191,4,879958888,1,2,25338
12,1012,5,879958902,1,2,25339
449,1049,3,879958936,1,2,25340
12,1117,5,879958969,1,2,25341
449,2310,4,879958976,1,2,25342
449,1216,4,879959003,1,2,25343
449,1217,2,879959003,1,2,25344
449,1487,3,879959023,1,2,25345
12,1335,4,879959025,1,2,25346
12,1359,3,879959025,1,2,25347
12,1041,5,879959068,1,2,25348
449,1231,3,879959082,1,2,25349
449,1536,4,879959101,1,2,25350
449,1353,3,879959134,1,2,25351
449,1187,4,879959152,1,2,25352
12,1423,4,879959161,1,2,25353
449,1706,2,879959190,1,2,25354
12,1534,5,879959212,1,2,25355
449,1691,2,879959273,1,2,25356
12,1102,4,879959306,1,2,25357
449,1926,2,879959331,1,2,25358
12,1113,4,879959374,1,2,25359
12,1651,3,879959394,1,2,25360
12,1171,4,879959465,1,2,25361
12,1070,4,879959488,1,2,25362
12,1111,4,879959513,1,2,25363
12,1145,4,879959514,1,2,25364
12,1104,5,879959553,1,2,25365
12,1158,4,879959553,1,2,25366
449,1063,1,879959573,1,2,25367
449,1065,1,879959573,1,2,25368
449,2261,2,879959573,1,2,25369
449,1489,2,879959573,1,2,25370
449,1061,1,879959573,1,2,25371
449,1048,1,879959573,1,2,25372
12,1146,3,879959583,1,2,25373
12,1138,4,879959670,1,2,25374
12,1076,4,879959670,1,2,25375
12,1031,5,879960826,1,2,25376
12,1159,5,879960826,1,2,25377
12,947,5,879960826,1,2,25378
12,1181,5,879960826,1,2,25379
12,1185,5,879960826,1,2,25380
262,1074,5,879961282,1,2,25381
262,1212,3,879961283,1,2,25382
262,1231,3,879961374,1,2,25383
262,1281,4,879961532,1,2,25384
262,1124,3,879961819,1,2,25385
262,1068,3,879961882,1,2,25386
262,1957,5,879961954,1,2,25387
555,1214,3,879961963,1,2,25388
262,1539,4,879961980,1,2,25389
555,1691,4,879962096,1,2,25390
555,1283,4,879962096,1,2,25391
555,1271,4,879962096,1,2,25392
555,1212,5,879962096,1,2,25393
555,1201,3,879962096,1,2,25394
555,1269,4,879962096,1,2,25395
555,1262,5,879962096,1,2,25396
555,1245,3,879962096,1,2,25397
555,1244,4,879962096,1,2,25398
555,1231,3,879962096,1,2,25399
555,1060,4,879962152,1,2,25400
555,993,5,879962152,1,2,25401
555,1124,5,879962172,1,2,25402
555,1090,4,879962172,1,2,25403
555,950,4,879962172,1,2,25404
262,1419,3,879962366,1,2,25405
262,1226,3,879962366,1,2,25406
262,1043,3,879962366,1,2,25407
262,944,3,879962366,1,2,25408
262,1015,3,879962366,1,2,25409
262,1237,2,879962366,1,2,25410
262,1525,4,879962517,1,2,25411
262,1013,4,879962517,1,2,25412
555,1489,3,879962551,1,2,25413
555,1064,3,879962551,1,2,25414
555,1195,5,879962551,1,2,25415
555,1348,4,879962569,1,2,25416
555,1061,4,879962569,1,2,25417
555,1187,5,879962642,1,2,25418
555,1956,4,879962642,1,2,25419
555,1353,4,879962769,1,2,25420
555,1179,5,879962769,1,2,25421
555,1191,4,879963127,1,2,25422
555,1093,4,879963127,1,2,25423
555,968,4,879963127,1,2,25424
555,1228,5,879963127,1,2,25425
555,1192,4,879963127,1,2,25426
555,1043,5,879964092,1,2,25427
555,956,5,879964092,1,2,25428
555,1054,4,879964159,1,2,25429
555,1705,4,879964159,1,2,25430
555,1178,3,879964209,1,2,25431
555,1217,4,879964240,1,2,25432
555,964,4,879964265,1,2,25433
555,1063,4,879964334,1,2,25434
555,1997,3,879964335,1,2,25435
231,958,4,879965704,1,2,25436
231,944,3,879965704,1,2,25437
231,1198,3,879965760,1,2,25438
231,1809,3,879965961,1,2,25439
231,1540,3,879966146,1,2,25440
128,1262,5,879966274,1,2,25441
128,1633,3,879966274,1,2,25442
128,1201,2,879966299,1,2,25443
128,1283,4,879966355,1,2,25444
128,1211,3,879966355,1,2,25445
128,1271,2,879966406,1,2,25446
295,995,5,879966498,1,2,25447
295,1139,5,879966498,1,2,25448
295,1404,5,879966498,1,2,25449
295,1574,5,879966498,1,2,25450
128,1188,2,879966524,1,2,25451
128,1816,1,879966524,1,2,25452
128,1595,3,879966603,1,2,25453
128,1111,4,879966685,1,2,25454
128,1450,4,879966685,1,2,25455
128,1474,4,879966685,1,2,25456
128,1140,4,879966729,1,2,25457
128,1405,4,879966729,1,2,25458
128,971,5,879966785,1,2,25459
128,1433,5,879966785,1,2,25460
128,1075,3,879966785,1,2,25461
128,1426,5,879966785,1,2,25462
128,1166,5,879966839,1,2,25463
128,1421,5,879966840,1,2,25464
128,1012,4,879966867,1,2,25465
128,1129,5,879966895,1,2,25466
128,1124,4,879966954,1,2,25467
128,1117,3,879966954,1,2,25468
128,1594,5,879966983,1,2,25469
128,1218,5,879967016,1,2,25470
128,1675,4,879967047,1,2,25471
128,1134,4,879967080,1,2,25472
128,1335,3,879967102,1,2,25473
128,1440,3,879967102,1,2,25474
128,1123,5,879967174,1,2,25475
128,1635,4,879967197,1,2,25476
128,1685,3,879967197,1,2,25477
128,1376,4,879967225,1,2,25478
128,1439,5,879967225,1,2,25479
128,1115,3,879967248,1,2,25480
128,1076,5,879967248,1,2,25481
128,1136,3,879967249,1,2,25482
128,1165,3,879967249,1,2,25483
128,1362,3,879967268,1,2,25484
128,1013,3,879967341,1,2,25485
128,1867,3,879967341,1,2,25486
128,1359,3,879967367,1,2,25487
128,1074,5,879967452,1,2,25488
128,1139,5,879967550,1,2,25489
128,2135,2,879967576,1,2,25490
128,1014,4,879967576,1,2,25491
128,1060,5,879967631,1,2,25492
128,1576,4,879967729,1,2,25493
128,1122,3,879967767,1,2,25494
128,1442,5,879967767,1,2,25495
128,1414,4,879967804,1,2,25496
128,1548,3,879967804,1,2,25497
128,1394,4,879967879,1,2,25498
128,1645,3,879967879,1,2,25499
128,1713,3,879968008,1,2,25500
128,1408,4,879968008,1,2,25501
128,1430,5,879968029,1,2,25502
128,1172,2,879968071,1,2,25503
128,1648,3,879968096,1,2,25504
128,1375,2,879968125,1,2,25505
128,1449,4,879968125,1,2,25506
128,1781,5,879968164,1,2,25507
128,968,3,879968185,1,2,25508
128,1025,5,879968185,1,2,25509
128,1411,1,879968243,1,2,25510
128,1064,4,879968278,1,2,25511
128,2164,3,879968279,1,2,25512
128,1347,3,879968308,1,2,25513
128,1565,4,879968332,1,2,25514
128,1163,1,879968352,1,2,25515
128,1102,4,879968390,1,2,25516
128,1672,2,879968447,1,2,25517
128,1996,3,879968494,1,2,25518
128,1658,4,879968512,1,2,25519
128,1145,2,879968579,1,2,25520
128,1496,3,879968718,1,2,25521
128,1885,5,879968742,1,2,25522
128,1330,2,879968774,1,2,25523
128,1628,3,879968774,1,2,25524
413,1633,4,879968793,1,2,25525
413,1229,5,879968793,1,2,25526
413,1246,5,879968793,1,2,25527
413,1212,4,879968793,1,2,25528
413,1201,4,879968794,1,2,25529
413,1250,2,879968794,1,2,25530
413,1245,2,879968794,1,2,25531
128,1758,3,879968827,1,2,25532
128,1310,4,879968858,1,2,25533
128,1991,2,879968858,1,2,25534
128,1348,4,879968859,1,2,25535
413,1275,3,879968890,1,2,25536
128,1104,5,879968896,1,2,25537
128,1978,3,879968921,1,2,25538
128,1401,4,879968921,1,2,25539
128,1444,3,879968921,1,2,25540
413,1271,3,879968933,1,2,25541
413,1276,2,879968933,1,2,25542
413,1270,3,879968933,1,2,25543
128,1323,4,879968946,1,2,25544
413,1243,4,879968959,1,2,25545
413,1213,4,879969027,1,2,25546
413,1188,2,879969027,1,2,25547
413,1232,4,879969027,1,2,25548
413,1269,3,879969027,1,2,25549
128,969,4,879969032,1,2,25550
128,1016,3,879969032,1,2,25551
128,1324,3,879969033,1,2,25552
128,1598,3,879969064,1,2,25553
128,1812,3,879969064,1,2,25554
128,1898,5,879969064,1,2,25555
128,2079,3,879969084,1,2,25556
128,1217,4,879969084,1,2,25557
492,1229,4,879969099,1,2,25558
413,1820,3,879969100,1,2,25559
128,1336,4,879969136,1,2,25560
492,1426,2,879969210,1,2,25561
492,1642,3,879969210,1,2,25562
492,1218,2,879969210,1,2,25563
492,1040,3,879969210,1,2,25564
128,1161,3,879969244,1,2,25565
492,1142,3,879969255,1,2,25566
413,1264,3,879969259,1,2,25567
492,1405,3,879969292,1,2,25568
492,1043,4,879969292,1,2,25569
492,1597,4,879969323,1,2,25570
128,1009,3,879969329,1,2,25571
492,1067,4,879969345,1,2,25572
492,1228,4,879969345,1,2,25573
492,1600,3,879969345,1,2,25574
492,1155,3,879969367,1,2,25575
492,1012,3,879969385,1,2,25576
128,1031,4,879969390,1,2,25577
128,1627,4,879969390,1,2,25578
492,1136,4,879969415,1,2,25579
492,1964,3,879969415,1,2,25580
492,1115,3,879969415,1,2,25581
492,1457,3,879969415,1,2,25582
492,1096,4,879969454,1,2,25583
492,1164,3,879969454,1,2,25584
492,1029,3,879969454,1,2,25585
413,1451,4,879969484,1,2,25586
413,1226,5,879969484,1,2,25587
413,1879,4,879969484,1,2,25588
413,1216,2,879969484,1,2,25589
492,1128,3,879969512,1,2,25590
492,2041,4,879969512,1,2,25591
492,1715,1,879969512,1,2,25592
492,1435,4,879969512,1,2,25593
413,957,5,879969513,1,2,25594
413,1043,4,879969535,1,2,25595
413,1403,3,879969536,1,2,25596
492,1129,3,879969539,1,2,25597
492,1007,4,879969539,1,2,25598
492,1474,4,879969539,1,2,25599
413,1218,5,879969557,1,2,25600
413,1179,4,879969557,1,2,25601
492,1466,4,879969583,1,2,25602
492,1422,3,879969583,1,2,25603
492,1421,2,879969583,1,2,25604
492,1135,3,879969583,1,2,25605
413,1458,5,879969591,1,2,25606
413,952,4,879969591,1,2,25607
413,1124,5,879969591,1,2,25608
413,1200,4,879969592,1,2,25609
413,1414,4,879969642,1,2,25610
492,1593,2,879969644,1,2,25611
492,1464,5,879969644,1,2,25612
492,1077,3,879969644,1,2,25613
492,1026,4,879969644,1,2,25614
492,2090,1,879969670,1,2,25615
492,1080,4,879969670,1,2,25616
413,1193,3,879969674,1,2,25617
413,1219,4,879969674,1,2,25618
413,993,5,879969674,1,2,25619
492,1234,4,879969692,1,2,25620
492,1148,4,879969692,1,2,25621
413,958,4,879969709,1,2,25622
413,1227,4,879969709,1,2,25623
492,1425,3,879969720,1,2,25624
492,2064,2,879969720,1,2,25625
492,1074,3,879969720,1,2,25626
413,1180,4,879969755,1,2,25627
413,968,3,879969791,1,2,25628
492,1594,3,879969814,1,2,25629
492,988,3,879969814,1,2,25630
413,1090,2,879969860,1,2,25631
492,1471,5,879969878,1,2,25632
492,1261,5,879969878,1,2,25633
492,999,5,879969878,1,2,25634
492,1185,5,879969878,1,2,25635
492,1866,5,879969878,1,2,25636
492,1130,5,879969878,1,2,25637
492,1470,5,879969879,1,2,25638
492,1417,5,879969879,1,2,25639
492,1454,5,879969879,1,2,25640
492,1070,5,879969879,1,2,25641
805,1237,1,879970879,1,2,25642
805,1281,1,879970974,1,2,25643
805,1202,1,879971049,1,2,25644
805,1621,4,879971214,1,2,25645
805,1266,5,879971214,1,2,25646
805,993,4,879971214,1,2,25647
805,1274,4,879971214,1,2,25648
805,1691,2,879971215,1,2,25649
805,1070,3,879971215,1,2,25650
805,1301,3,879971215,1,2,25651
805,1124,3,879971215,1,2,25652
805,1201,3,879971215,1,2,25653
805,1265,2,879971215,1,2,25654
805,1212,5,879971251,1,2,25655
560,1245,5,879975087,1,2,25656
560,1201,5,879975116,1,2,25657
560,1244,3,879975116,1,2,25658
560,1231,4,879975116,1,2,25659
560,1264,3,879975151,1,2,25660
560,1262,4,879975173,1,2,25661
560,1213,4,879975173,1,2,25662
560,1211,4,879975173,1,2,25663
560,2208,3,879975194,1,2,25664
560,1214,4,879975194,1,2,25665
560,1207,3,879975231,1,2,25666
560,1301,3,879975358,1,2,25667
560,1426,5,879975406,1,2,25668
560,1077,5,879975406,1,2,25669
560,1261,4,879975406,1,2,25670
555,1261,4,879975419,1,2,25671
555,1111,4,879975419,1,2,25672
555,1112,5,879975419,1,2,25673
555,1032,4,879975438,1,2,25674
555,1138,4,879975438,1,2,25675
555,1432,5,879975455,1,2,25676
555,1300,4,879975455,1,2,25677
555,1423,4,879975474,1,2,25678
555,1448,4,879975474,1,2,25679
319,1283,3,879975481,1,2,25680
560,954,4,879975485,1,2,25681
560,1075,3,879975485,1,2,25682
560,1001,3,879975485,1,2,25683
560,1372,3,879975485,1,2,25684
319,1250,4,879975504,1,2,25685
319,1249,4,879975504,1,2,25686
555,990,2,879975505,1,2,25687
555,1030,4,879975505,1,2,25688
555,1208,3,879975505,1,2,25689
560,1596,4,879975529,1,2,25690
560,1962,4,879975529,1,2,25691
560,1126,5,879975586,1,2,25692
560,1366,4,879975586,1,2,25693
560,2016,3,879975586,1,2,25694
560,1549,4,879975613,1,2,25695
560,965,2,879975613,1,2,25696
560,1423,3,879975613,1,2,25697
560,1146,4,879975613,1,2,25698
560,1140,4,879975613,1,2,25699
560,1597,5,879975613,1,2,25700
560,1560,3,879975661,1,2,25701
560,1079,3,879975661,1,2,25702
560,1124,4,879975661,1,2,25703
560,955,5,879975661,1,2,25704
560,1432,3,879975662,1,2,25705
560,1964,4,879975718,1,2,25706
560,1111,4,879975718,1,2,25707
560,1218,4,879975718,1,2,25708
560,1144,3,879975718,1,2,25709
560,950,3,879975718,1,2,25710
560,1441,4,879975718,1,2,25711
560,1421,4,879975752,1,2,25712
560,1032,5,879975752,1,2,25713
560,1154,4,879975752,1,2,25714
560,1043,5,879975752,1,2,25715
560,1439,3,879975752,1,2,25716
560,2276,3,879976071,1,2,25717
560,1070,5,879976071,1,2,25718
560,1189,5,879976109,1,2,25719
560,1458,3,879976109,1,2,25720
560,1198,4,879976109,1,2,25721
560,993,5,879976109,1,2,25722
560,1193,4,879976126,1,2,25723
560,1200,3,879976172,1,2,25724
560,1957,4,879976215,1,2,25725
560,2103,3,879976215,1,2,25726
560,2348,4,879976215,1,2,25727
560,1959,3,879976216,1,2,25728
560,1192,5,879976247,1,2,25729
560,1080,4,879976427,1,2,25730
560,944,4,879976449,1,2,25731
560,1790,4,879976449,1,2,25732
560,2077,3,879976478,1,2,25733
560,1756,4,879976478,1,2,25734
560,1451,3,879976502,1,2,25735
560,1227,3,879976525,1,2,25736
560,1094,3,879976542,1,2,25737
560,1066,2,879976542,1,2,25738
560,1036,3,879976559,1,2,25739
560,956,3,879976602,1,2,25740
560,1788,3,879976602,1,2,25741
560,1052,3,879976651,1,2,25742
560,1489,2,879976705,1,2,25743
560,1064,3,879976705,1,2,25744
560,1165,4,879976706,1,2,25745
560,968,3,879976706,1,2,25746
560,1401,3,879976731,1,2,25747
560,1951,3,879976731,1,2,25748
560,1220,3,879976731,1,2,25749
560,1054,3,879976731,1,2,25750
560,967,2,879976772,1,2,25751
560,2114,3,879976807,1,2,25752
560,1354,3,879976828,1,2,25753
560,1224,3,879976828,1,2,25754
560,1178,2,879976867,1,2,25755
560,1221,1,879976892,1,2,25756
560,1061,3,879976892,1,2,25757
560,1540,2,879976914,1,2,25758
560,1415,2,879976945,1,2,25759
560,1348,4,879976970,1,2,25760
560,1807,3,879976970,1,2,25761
560,1183,3,879976970,1,2,25762
560,2106,3,879976988,1,2,25763
560,1051,1,879976988,1,2,25764
560,1699,2,879977032,1,2,25765
560,1871,3,879977062,1,2,25766
560,1065,3,879977081,1,2,25767
560,1918,3,879977081,1,2,25768
319,1625,3,879977089,1,2,25769
560,1419,2,879977124,1,2,25770
560,2158,2,879977336,1,2,25771
560,1203,1,879977973,1,2,25772
870,1275,2,879982785,1,2,25773
894,1817,4,879982788,1,2,25774
894,1829,3,879982820,1,2,25775
894,1279,3,879982820,1,2,25776
243,1189,4,879987085,1,2,25777
243,1223,1,879987148,1,2,25778
243,1180,2,879987148,1,2,25779
243,957,3,879987239,1,2,25780
243,944,4,879987239,1,2,25781
243,1226,3,879987362,1,2,25782
243,950,3,879987362,1,2,25783
243,1401,4,879987397,1,2,25784
243,1094,3,879987397,1,2,25785
243,2058,3,879987465,1,2,25786
243,1059,4,879987526,1,2,25787
243,953,4,879987526,1,2,25788
243,1420,4,879987736,1,2,25789
243,1054,4,879987793,1,2,25790
243,968,3,879987875,1,2,25791
243,1158,3,879988046,1,2,25792
243,1261,4,879988071,1,2,25793
243,965,3,879988104,1,2,25794
243,1404,3,879988132,1,2,25795
243,2408,3,879988215,1,2,25796
243,1637,4,879988262,1,2,25797
243,1411,3,879988298,1,2,25798
243,1574,4,879988298,1,2,25799
243,1068,3,879988298,1,2,25800
243,2140,4,879988337,1,2,25801
243,1452,4,879988369,1,2,25802
243,1642,4,879988397,1,2,25803
243,1105,4,879988459,1,2,25804
243,969,3,879988459,1,2,25805
243,1667,3,879988459,1,2,25806
243,1651,3,879988520,1,2,25807
243,1679,4,879988520,1,2,25808
243,1680,3,879988557,1,2,25809
243,1675,4,879988557,1,2,25810
243,1366,3,879988587,1,2,25811
243,1020,3,879988587,1,2,25812
243,2091,3,879988723,1,2,25813
897,1237,3,879988800,1,2,25814
897,1231,5,879988800,1,2,25815
243,1249,4,879988830,1,2,25816
897,1266,4,879988868,1,2,25817
897,1186,4,879988868,1,2,25818
243,1310,3,879988976,1,2,25819
243,1457,4,879989006,1,2,25820
243,1228,5,879989217,1,2,25821
243,951,5,879989217,1,2,25822
243,1100,5,879989217,1,2,25823
243,1134,5,879989217,1,2,25824
243,1029,5,879989217,1,2,25825
897,983,3,879990361,1,2,25826
897,1041,5,879990361,1,2,25827
897,965,5,879990361,1,2,25828
897,1025,5,879990361,1,2,25829
897,1147,4,879990396,1,2,25830
897,1012,5,879990396,1,2,25831
897,1362,4,879990430,1,2,25832
897,1039,5,879990430,1,2,25833
897,1440,3,879990430,1,2,25834
897,1142,4,879990465,1,2,25835
897,1120,5,879990465,1,2,25836
897,1208,3,879990466,1,2,25837
897,1136,3,879990466,1,2,25838
897,1115,4,879990466,1,2,25839
897,1119,5,879990492,1,2,25840
897,1126,5,879990531,1,2,25841
897,1473,3,879990531,1,2,25842
897,1075,5,879990531,1,2,25843
897,1453,3,879990531,1,2,25844
897,1148,3,879990556,1,2,25845
897,1144,5,879990556,1,2,25846
897,1038,3,879990586,1,2,25847
897,1117,5,879990587,1,2,25848
897,1594,3,879990587,1,2,25849
897,1372,5,879990587,1,2,25850
897,1040,5,879990622,1,2,25851
897,998,3,879990622,1,2,25852
897,1328,3,879990622,1,2,25853
897,1124,3,879990622,1,2,25854
897,1130,5,879990622,1,2,25855
897,1070,5,879990647,1,2,25856
897,1441,5,879990683,1,2,25857
897,1145,2,879990683,1,2,25858
897,1032,4,879990683,1,2,25859
897,966,3,879990683,1,2,25860
897,1158,4,879990683,1,2,25861
897,1125,4,879990683,1,2,25862
897,1616,5,879990744,1,2,25863
897,951,3,879990744,1,2,25864
897,954,2,879990744,1,2,25865
897,1181,4,879990779,1,2,25866
897,1116,3,879990779,1,2,25867
897,971,4,879990779,1,2,25868
897,1146,4,879990813,1,2,25869
897,1469,5,879990813,1,2,25870
897,1079,5,879990843,1,2,25871
897,1078,3,879990843,1,2,25872
389,1243,3,879990863,1,2,25873
897,1792,4,879990877,1,2,25874
897,1020,4,879990877,1,2,25875
897,1531,4,879990877,1,2,25876
897,1565,3,879990877,1,2,25877
897,1559,5,879990877,1,2,25878
897,1464,5,879990877,1,2,25879
897,1602,5,879990923,1,2,25880
897,1493,3,879990923,1,2,25881
897,1157,5,879990923,1,2,25882
897,1009,3,879990973,1,2,25883
897,1642,4,879990973,1,2,25884
389,1153,2,879990996,1,2,25885
389,1130,5,879990996,1,2,25886
389,1078,2,879990996,1,2,25887
897,1123,5,879991007,1,2,25888
897,1314,2,879991007,1,2,25889
897,1153,5,879991007,1,2,25890
897,1576,5,879991007,1,2,25891
711,1212,5,879991028,1,2,25892
897,1076,4,879991037,1,2,25893
897,1428,3,879991037,1,2,25894
897,1151,5,879991037,1,2,25895
897,1379,4,879991037,1,2,25896
897,999,2,879991037,1,2,25897
389,1077,5,879991045,1,2,25898
711,1249,5,879991049,1,2,25899
897,1345,5,879991069,1,2,25900
897,1122,3,879991069,1,2,25901
897,1378,3,879991069,1,2,25902
897,1086,5,879991069,1,2,25903
389,1467,5,879991081,1,2,25904
389,1177,4,879991081,1,2,25905
